OPEN_DATE,STATUS_NAME,DEPOSIT_NUMBER,MAIN_CUSTOMER_NUMBER,MAIN_CUSTOMER_NATIONAL_CODE,MAIN_CUSTOMER_NAME,IS_REAL,LAST_DATE,FIRST_DATE,DEPOSIT_TYPE_ID,SCORE_MONTH_TRUNC
1403/03/28,باز,3120078468746,26438385,5969892033,مهناز مرادي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078425576,28977396,1465889779,ميثم احقري,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078376494,3205929,410723509,حسن فيروزي,1,1405/03/28,1405/02/29,417070386234,5622197
1403/03/28,باز,3120078425325,25519547,3060046204,اميد صادقي,1,1405/03/28,1405/02/29,417070386234,15287
1403/03/28,باز,3120078466681,42631879,3241705161,سيدمهرشاد فرجي,1,1405/03/28,1405/02/29,417070386234,133512
1403/04/28,باز,3120081463590,24717807,4311298439,حسين غفاري برزگر,1,1405/03/28,1405/02/29,417070386234,49871
1403/04/28,باز,3120081468438,53817884,2538956455,سيدمحمد مرتضوي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078425167,22781441,5099304461,قربان افشار,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078376223,12960160,14663767,محمدجواد حيدرزاده سرخه ريزي,1,1405/03/28,1405/02/29,417070386234,6361
1403/04/28,باز,3120081464193,49123231,1050979680,محمد رباطي,1,1405/03/28,1405/02/29,417070386234,133528
1403/03/28,باز,3120078467303,25081115,731129059,سيدمحمدرضا حسيني,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078326446,20763328,5729813491,محمد فرزانه,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081467776,11128177,4030809121,محسن عزيزي,1,1405/03/28,1405/02/29,417070386234,6528410
1403/04/28,باز,3120081468731,39534617,1520626363,سميرا حقي,1,1405/03/28,1405/02/29,417070386234,129557
1403/04/28,بسته,3120081465334,26832570,2181864950,سيده عارفه رضوي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078326986,21207065,2930133821,ابراهيم رضائي,1,1405/03/28,1405/02/29,417070386234,510139
1403/03/28,باز,3120078422177,33929499,2570161276,ويدا شادابي پور,1,1405/03/28,1405/02/29,417070386234,11576
1403/03/28,باز,3120078326545,15657220,6080200961,محمدرضا محمدي,1,1405/03/28,1405/02/29,417070386234,83232
1403/03/28,باز,3120078423901,45251929,3950099719,سيده زهرا خزائي,1,1405/03/28,1405/02/29,417070386234,609468
1403/03/28,باز,3120078375606,46655750,6609649006,حسين ابراهيمي,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081369957,34820976,1111115011,معصومه حسيني جوجيلي,1,1405/03/28,1405/02/29,417070386234,178813
1403/04/28,باز,3120081367968,43022058,2372450034,سيدمرتضي امامي,1,1405/03/28,1405/02/29,417070386234,9158
1403/04/28,باز,3120081367946,31666144,2293243036,انوشيروان اوجي مهر,1,1405/03/28,1405/02/29,417070386234,261286
1403/03/28,باز,3120078376623,4926293,60980346,اميد بهاري,1,1405/03/28,1405/02/29,417070386234,39102
1403/03/28,باز,3120078327584,30623362,1899631941,عبدالعزيز الهي منش,1,1405/03/28,1405/02/29,417070386234,42148
1403/04/28,باز,3120081364990,1758574,3550160501,يحيي سالمي,1,1405/03/28,1405/02/29,417070386234,82833
1403/03/28,باز,3120078327458,817385,1500598518,عنبر سادهءقشلاق,1,1405/03/28,1405/02/29,417070386234,824219
1403/03/28,باز,3120078423549,39303681,421957476,زهرا ميرزائي,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081365542,10920366,580072444,اميرحسين جعفري دهستاني,1,1405/03/28,1405/02/29,417070386234,112286
1403/03/28,باز,3120078467060,58797123,1532132344,اكبر بابائي,1,1405/03/28,1405/02/29,417070386234,74419
1403/04/28,باز,3120081367755,10385633,691113033,اميرمحمد خورسندبنهنگي,1,1405/03/28,1405/02/29,417070386234,26023
1403/03/28,باز,3120078374089,14007575,3860623451,هادي نوري,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081363678,633697,3500999069,محمدرضا آبياري,1,1405/03/28,1405/02/29,417070386234,308616
1403/03/28,باز,3120078468289,57552007,1260462269,احمدرضا فضل الهي,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081364389,41316642,3530001791,سكينه كمالي,1,1405/03/28,1405/02/29,417070386234,277622
1403/03/28,باز,3120078327801,57705808,3762044406,بيان رحمان زاده,1,1405/03/28,1405/02/29,417070386234,6388265
1403/04/28,باز,3120081467824,52585455,4270578653,محسن رسولي,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081368112,29433577,2296843115,حميدرضا نوري زاده,1,1405/03/28,1405/02/29,417070386234,36120
1403/03/28,باز,3120078422438,8738877,943080371,سجاد جواهري طهراني,1,1405/03/28,1405/02/29,417070386234,42402
1403/04/28,باز,3120081368495,16807780,1364103206,الهه حامدي كندجاني,1,1405/03/28,1405/02/29,417070386234,9908
1403/03/28,باز,3120078422074,30293008,829774319,صفدر احمديان,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081470400,321255,45838461,مسعود زرندي كربلائي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078425008,49146809,56541511,عباس آقابزرگي,1,1405/03/28,1405/02/29,417070386234,130881
1403/04/28,باز,3120081369516,11262567,5810092391,سپيده سراج,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081364570,32612429,2591340961,حسن نعيمي,1,1405/03/28,1405/02/29,417070386234,310551
1403/04/28,باز,3120081468416,31742085,3421981701,بتول ذاكري,1,1405/03/28,1405/02/29,417070386234,281720
1403/03/28,باز,3120078423237,43424089,4285626721,پيمان آراميده,1,1405/03/28,1405/02/29,417070386234,40184
1403/04/28,باز,3120081469318,8307855,11995491,سمانه ملكوتي خواه,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081610987,45919958,10806008,محمدرضا جعفري چوبر,1,1405/03/28,1405/02/29,417070386234,703373
1403/03/28,باز,3120078424302,18667267,54875153,رضا اميني,1,1405/03/28,1405/02/29,417070386234,509589
1403/04/28,باز,3120081363034,26844122,639472109,حميد عباسي مقدم,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081370755,36940655,3611331392,فاطمه عنقائي,1,1405/03/28,1405/02/29,417070386234,6794
1403/04/28,باز,3120081464775,8266365,1689316810,پروين عليجاني,1,1405/03/28,1405/02/29,417070386234,1701064
1403/04/28,باز,3120081466089,55985490,918996287,حسن مهربان,1,1405/03/28,1405/02/29,417070386234,47596
1403/03/28,باز,3120078327119,5480730,5669263359,زهرا صفائي,1,1405/03/28,1405/02/29,417070386234,56224
1403/03/28,باز,3120078326822,51035699,2219018598,محمود قوامي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078376029,5079701,18113516,فريد پورايمان,1,1405/03/28,1405/02/29,417070386234,5554
1403/03/28,باز,3120078423307,48827842,3350141943,حسين غلام زاده,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081368635,15403976,3860968645,علي فخيمي جوان,1,1405/03/28,1405/02/29,417070386234,526848
1403/03/28,باز,3120078423400,18976360,1382850328,شعبان شيخ زاده چوان,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081469772,10697659,1900237490,پريا دشتستاني,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081364547,43433350,2050061961,سيدمحمدحسين كامراني,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078373529,44626791,66317517,حميدرضا نعيمي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078373824,16691240,1621547191,فريضه واثقي تولون,1,1405/03/28,1405/02/29,417070386234,69952
1403/03/28,باز,3120078467107,41646355,81971958,نسيم زرنگار,1,1405/03/28,1405/02/29,417070386234,66083
1403/03/28,باز,3120078375264,23789234,64061779,طاهره غلامي,1,1405/03/28,1405/02/29,417070386234,169863
1403/04/28,باز,3120081469808,9046888,3732006956,شيدا ساعدي,1,1405/03/28,1405/02/29,417070386234,322058
1403/04/28,بسته,3120081367607,54530447,4720723314,علي كرمشاهي,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081466157,55493555,2742232151,ابوالفضل رحيمي,1,1405/03/28,1405/02/29,417070386234,236908
1403/03/28,باز,3120078467480,42058133,3410514619,مجتبي سزيده,1,1405/03/28,1405/02/29,417070386234,169863
1403/03/28,باز,3120078423516,13065214,3100469410,محمدجواد شاه ولي بر,1,1405/03/28,1405/02/29,417070386234,8165
1403/04/28,باز,3120081463828,19060671,3660585793,مجيد آذرسا,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078377156,36580305,5390009533,بابك صالحي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078468348,10545475,720611806,حسين اختري,1,1405/03/28,1405/02/29,417070386234,32029
1403/03/28,باز,3120078326170,13437597,19311133,عرفان خيام,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078467697,5925476,1653070269,رستم افرادي كرده مهيني,1,1405/03/28,1405/02/29,417070386234,17285
1403/03/28,باز,3120078374623,18691117,15782174,مهرداد شاه عطاري,1,1405/03/28,1405/02/29,417070386234,224848
1403/04/28,باز,3120081467264,53023777,1286764351,حيدر مراوندي,1,1405/03/28,1405/02/29,417070386234,90097
1403/03/28,باز,3120078425543,11390041,1159539073,مريم كاوياني داراني,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078423396,16911594,19115717,عليرضا يزدان پناه,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081470514,29792530,1271780275,سجاد پوستي قهجاورستاني,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078373868,55127733,2282187131,پارسا هارونيان,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081469990,57905558,4539874179,لطف اله حيدري,1,1405/03/28,1405/02/29,417070386234,15287
1403/03/28,باز,3120078373880,20250181,59546311,داود حاجي وند,1,1405/03/28,1405/02/29,417070386234,67945
1403/03/28,باز,3120078422096,3944270,492037914,امير فدوي,1,1405/03/28,1405/02/29,417070386234,284129276
1403/03/28,باز,3120078424968,36666208,1289238561,الياس عباسيان مهنه,1,1405/03/28,1405/02/29,417070386234,168164
1403/04/28,باز,3120081364835,46101303,1200047982,سيده شهين موسوي,1,1405/03/28,1405/02/29,417070386234,84931
1403/03/28,بسته,3120078327306,10346952,2594474584,حامد فلاح,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078466571,44908510,1700101528,محمد پورفتح اله مجارشين,1,1405/03/28,1405/02/29,417070386234,164699
1403/04/28,باز,3120081469091,10124764,1273030745,مريم پورقربان,1,1405/03/28,1405/02/29,417070386234,62169
1403/03/28,باز,3120078468407,15134684,4000013203,ميثم اكبري طلعت,1,1405/03/28,1405/02/29,417070386234,87479
1403/03/28,باز,3120078465871,27286125,3850092887,سامان شكيبانژاد,1,1405/03/28,1405/02/29,417070386234,9922760
1403/03/28,باز,3120078425295,57445021,422045950,سيدنادر رضائي درياكناري,1,1405/03/28,1405/02/29,417070386234,25823728
1403/04/28,باز,3120081467695,45414943,2539182151,اكبر مهرعلي,1,1405/03/28,1405/02/29,417070386234,5302
1403/04/28,باز,3120081465574,36508451,4623437892,صديقه خاكي بختياروند,1,1405/03/28,1405/02/29,417070386234,320331
1403/04/28,باز,3120081470116,44455072,889679290,سيدابراهيم متولي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078423794,7605428,4859841425,اصغر بازوند,1,1405/03/28,1405/02/29,417070386234,33516
1403/03/28,باز,3120078422634,21243252,1960618776,پرستو كاشاني بيرگاني,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078424128,12054030,2890327515,ياسين مولودي,1,1405/03/28,1405/02/29,417070386234,67261
1403/03/28,باز,3120078425020,33441868,4810249786,حسين شهرياري,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078466669,8738135,5779641862,عبدالحسين احمدي لداري,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081467606,57408296,2298938628,عبداله اكبرپورفرد,1,1405/03/28,1405/02/29,417070386234,8042
1403/03/28,باز,3120078327539,10129366,4420878411,ياسين آزادي نژاد,1,1405/03/28,1405/02/29,417070386234,76852
1403/03/28,باز,3120078424980,57611261,440637961,مصطفي روستائي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078422940,12458922,1199111430,حسن ناظم,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078423134,28226696,310949777,نويد پورمؤمني شهربابك,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081364466,21425147,2080545779,طاهره جمشيدي,1,1405/03/28,1405/02/29,417070386234,241561
1403/03/28,باز,3120078375127,9510159,84782811,راحله كرمي,1,1405/03/28,1405/02/29,417070386234,7677
1403/03/28,باز,3120078469332,2095090,880434171,مهران علي پور,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078423624,41696525,1750897296,نسرين ظريف ميرمحمدحسيني قايني,1,1405/03/28,1405/02/29,417070386234,55344500
1403/03/28,باز,3120078375990,14286461,4569465625,حميد بنائي,1,1405/03/28,1405/02/29,417070386234,1252739
1403/04/28,باز,3120081366411,14207278,4269586958,سميه بهرامي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078421640,13457547,200500376,محسن طاهري سريش,1,1405/03/28,1405/02/29,417070386234,138524
1403/03/28,باز,3120078424221,46172687,2730133021,رضا رجبي ثابت,1,1405/03/28,1405/02/29,417070386234,5935
1403/03/28,باز,3120078467527,31623231,3350106927,حامد قياسي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078375208,39527683,6459954410,محمدنور بلوچ زهي,1,1405/03/28,1405/02/29,417070386234,722767
1403/03/28,باز,3120078373110,33783962,1651849951,حميد شاهبازي,1,1405/03/28,1405/02/29,417070386234,7519
1403/03/28,باز,3120078467435,50178045,1828020389,حسين خنفري پور,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078374269,57450432,3701208166,محمدعلي ازادي,1,1405/03/28,1405/02/29,417070386234,87479
1403/03/28,باز,3120078469071,31039163,520575105,عليرضا حسني بزچلوئي,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081368826,12366102,1209086794,علي رضا صابري,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078469491,22679661,2840139383,سجاد رضازاده,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078466353,23244519,1451480482,صادق اماني,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078422405,41754480,5499407053,ابراهيم دادخواه تهراني,1,1405/03/28,1405/02/29,417070386234,1083895
1403/03/28,باز,3120078374339,24881998,2549238958,نصرت اله ترابي اردكاني,1,1405/03/28,1405/02/29,417070386234,336328
1403/04/28,بسته,3120081469374,38366748,5339930459,محسن ملاشاهي زاده,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078468135,40212547,1639929622,علي شاهرودي دليري,1,1405/03/28,1405/02/29,417070386234,169863
1403/03/28,باز,3120078375709,10424211,4880116882,زهرا وزيري دوزين,1,1405/03/28,1405/02/29,417070386234,13527
1403/04/28,بسته,3120081365984,26832570,2181864950,سيده عارفه رضوي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078466740,444940,5390081714,فائزه محمودي نهراني,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078376368,17144932,4260022474,مهدي حاتمي,1,1405/03/28,1405/02/29,417070386234,207198
1403/04/28,باز,3120081364592,13187466,1189803593,نعمت اله يوسفي,1,1405/03/28,1405/02/29,417070386234,7093506
1403/03/28,باز,3120078423875,28977850,6169889586,جعفر خورشيدي,1,1405/03/28,1405/02/29,417070386234,392371
1403/03/28,مسدودي بدهکار,3120078327142,52810592,1817436554,مجيد عليزاده,1,1405/03/28,1405/02/29,417070386234,1698630
1403/03/28,باز,3120078467200,22291471,945071310,بهزاد صادقي,1,1405/03/28,1405/02/29,417070386234,76340
1403/03/28,باز,3120078374988,23622884,2580830162,رضا صبوري ويشكائي,1,1405/03/28,1405/02/29,417070386234,813736
1403/04/28,باز,3120081370537,7871592,3430253357,اميرحسين دربان,1,1405/03/28,1405/02/29,417070386234,459432
1403/03/28,باز,3120078327223,15115043,5979902031,احمد رستمي,1,1405/03/28,1405/02/29,417070386234,82828
1403/04/28,باز,3120081362563,19772943,3932735676,محمدرضا ملكي,1,1405/03/28,1405/02/29,417070386234,136739
1403/03/28,باز,3120078424935,19281675,5999959268,مصطفي بنوان,1,1405/03/28,1405/02/29,417070386234,67809
1403/04/28,باز,3120081370445,48099676,3719937933,خداداد عيسي زهي,1,1405/03/28,1405/02/29,417070386234,105368
1403/04/28,باز,3120081462654,37623628,1159169799,داريوش نصيري بابادگاني,1,1405/03/28,1405/02/29,417070386234,1427110
1403/03/28,باز,3120078468113,14254161,4460063433,فريبا وحداني نيا,1,1405/03/28,1405/02/29,417070386234,133899
1403/04/28,باز,3120081468612,49368165,2432222008,حسن نوروزي,1,1405/03/28,1405/02/29,417070386234,2123254
1403/04/28,باز,3120081362743,26540951,4270765488,آيدين حميدي,1,1405/03/28,1405/02/29,417070386234,1623
1403/03/28,باز,3120078326491,47898732,5010523371,محمود ذاكريان,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081370140,757639,4270194359,سيده نرگس موسوي مرادي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078375776,35916415,1467176427,محبوب نيرومندعلي بابالو,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081365461,56794119,1520232993,فرهاد نوروزي,1,1405/03/28,1405/02/29,417070386234,12538
1403/04/28,باز,3120081468973,13779440,17597269,درسا بقائي,1,1405/03/28,1405/02/29,417070386234,86432125
1403/04/28,باز,3120081466852,37202150,2161845330,فهيمه يوسفي سروكلائي,1,1405/03/28,1405/02/29,417070386234,849315
1403/04/28,باز,3120081462791,46517152,4860427637,علي وزيري دوزين,1,1405/03/28,1405/02/29,417070386234,62094
1403/04/28,باز,3120081461741,6278970,2091213276,سيدابراهيم ابراهيمي,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081362798,24087137,2392177805,مژگان هنرمند,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081365357,41456617,3979688798,سودابه رحيمي,1,1405/03/28,1405/02/29,417070386234,229254
1403/04/28,باز,3120081611153,4648628,4220572279,عارف فلسفي,1,1405/03/28,1405/02/29,417070386234,2329
1403/03/28,باز,3120078376133,38597052,67656196,فرحناز موثق سهزابي,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081463350,21840057,2572737639,محمدصادق بياباني,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081465006,21000362,5159760350,سكينه شمسي,1,1405/03/28,1405/02/29,417070386234,503711
1403/03/28,باز,3120078425228,4185159,3379985295,كاميار اميري,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078327317,36794354,2709973618,عباس جوانمرد,1,1405/03/28,1405/02/29,417070386234,81214
1403/04/28,باز,3120081470367,17595224,2160803650,رضا مهدي زاده,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078373857,16682083,1752883217,امين آقاجعفري,1,1405/03/28,1405/02/29,417070386234,84931
1403/04/28,باز,3120081370902,30938805,3240189720,سپيده نوري,1,1405/03/28,1405/02/29,417070386234,2177
1403/03/28,باز,3120078375879,14943244,84595639,ميلاد ياري,1,1405/03/28,1405/02/29,417070386234,18930702
1403/04/28,باز,3120081368235,22467147,2559600234,فاطمه ستاري شناس,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078375220,52757135,1639561943,حمزه شهبازي,1,1405/03/28,1405/02/29,417070386234,5095890
1403/03/28,باز,3120078376995,8811400,4849274668,سعيد لك,1,1405/03/28,1405/02/29,417070386234,866848
1403/04/28,باز,3120081462724,5603037,5299845871,قمر غلاميان,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081368521,15015271,5499881758,سميه يزداني,1,1405/03/28,1405/02/29,417070386234,419324
1403/04/28,باز,3120081468881,49346099,1198492309,سيدمحسن موسوي,1,1405/03/28,1405/02/29,417070386234,16352330
1403/03/28,باز,3120078423466,53396935,943236061,صديقه ابويساني,1,1405/03/28,1405/02/29,417070386234,10048857
1403/03/28,باز,3120078373699,43019990,3071240236,اعظم عزت آبادي پور,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078467392,29158830,4324014892,سهراب باجلوند,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078467479,29330026,4433606146,جليل شاخواجه,1,1405/03/28,1405/02/29,417070386234,126342
1403/03/28,باز,3120078327856,33485319,1740518861,كريم سياحي موحي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078425473,57127062,55527329,حسين زيني,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078422391,8207268,4520119251,حميدرضا شفيع نيا,1,1405/03/28,1405/02/29,417070386234,4755
1403/04/28,باز,3120081470079,16406051,2938273517,ليلا علي محمدي,1,1405/03/28,1405/02/29,417070386234,782999
1403/03/28,باز,3120078499324,16422671,923932879,محمدجواد جعفري,1,1405/03/28,1405/02/29,417070386234,32391
1403/04/28,باز,3120081368417,21291283,58212914,اشرف محمدي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078375787,11279394,1371062870,علي ملك زاده,1,1405/03/28,1405/02/29,417070386234,1790
1403/03/28,باز,3120078466854,15344656,5030127003,عرفان اكبري پورخرم آبادي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078326844,2887223,2150293609,پوريا كتال,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078327289,22075703,1210000441,حجت زماني,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078374557,15089494,1271730251,زهرا اله دادي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078424346,37874295,5340012085,محسن رضائي,1,1405/03/28,1405/02/29,417070386234,6794
1403/03/28,باز,3120078326648,33293776,2572680866,نجمه خداداد,1,1405/03/28,1405/02/29,417070386234,608760616
1403/04/28,باز,3120081469226,37969332,3430260604,محسن عليزاده,1,1405/03/28,1405/02/29,417070386234,667659
1403/03/28,باز,3120078374187,38268112,1293345075,مريم وركوه,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078376928,50878917,57532613,اميد نوبهاري ثابت,1,1405/03/28,1405/02/29,417070386234,806849
1403/03/28,باز,3120078376564,49753113,3960595913,محمدعلي لروند,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081465622,29214926,829595406,سهراب مرادي,1,1405/03/28,1405/02/29,417070386234,3201814
1403/03/28,باز,3120078467152,27179815,68056923,اصغر رسول زاده,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081367924,42170877,2596086557,فرامرز رمضاني بجاربنه,1,1405/03/28,1405/02/29,417070386234,136739
1403/03/28,باز,3120078374465,30738445,2162577372,مهسا بابائي,1,1405/03/28,1405/02/29,417070386234,120267
1403/04/28,باز,3120081467880,40484461,4391810328,فاطمه طاهرخاني,1,1405/03/28,1405/02/29,417070386234,5666042
1403/03/28,باز,3120078327005,241384,4623280624,فاطمه هاشمي بني,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081461844,4694593,82644543,فاطمه سعيدي,1,1405/03/28,1405/02/29,417070386234,158757
1403/03/28,بسته,3120078424209,45362685,1699872759,محسن جعفري گواهر,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081469912,47402893,4270268271,علي حميدي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078327621,6808316,3241718492,سهيل فرهادي چالابهء,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078466762,48689987,19854773,مهدي حسن زاده دولق,1,1405/03/28,1405/02/29,417070386234,89713
1403/03/28,باز,3120078469228,23242314,1971407062,فريده محمدي,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081468204,11819505,2295589975,علي اصغر زارع,1,1405/03/28,1405/02/29,417070386234,8948
1403/03/28,باز,3120078422030,48569887,384289762,مسعود قاسمي,1,1405/03/28,1405/02/29,417070386234,63698
1403/04/28,باز,3120081368020,1331975,2297465221,مسعود ناصري,1,1405/03/28,1405/02/29,417070386234,569041
1403/03/28,مسدودي بدهکار,3120078376052,57553288,2820114131,محمد والوق قزلباش,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078466157,3735434,1688849157,حسين پناهنده بناب,1,1405/03/28,1405/02/29,417070386234,85758140
1403/03/28,باز,3120078376962,43192750,700252835,مصطفي يوسفي,1,1405/03/28,1405/02/29,417070386234,83586
1403/03/28,باز,3120078376726,20323543,2300964260,اميدرضا قاسمي,1,1405/03/28,1405/02/29,417070386234,29149
1403/04/28,باز,3120081366396,14471641,61176974,ندا كريمي,1,1405/03/28,1405/02/29,417070386234,10235
1403/04/28,باز,3120081464241,48704909,670773638,علي اصغر همتي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078373655,31564303,371295343,سجاد جوكار,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078327245,46352353,3510277821,محمد ضرغاميان,1,1405/03/28,1405/02/29,417070386234,502
1403/03/28,باز,3120078466887,34026030,439938341,حمزه فروزنده,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081370287,4352166,1080072748,جابر روح الهي,1,1405/03/28,1405/02/29,417070386234,25385610
1403/04/28,باز,3120081470068,29571081,2930080728,شبنم برفر,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078468919,5161291,3242551427,مهدي جوكي,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081366035,55614489,4901207547,اميرحسين حسينعلي زاده قره قيه,1,1405/03/28,1405/02/29,417070386234,15196
1403/04/28,باز,3120081368280,26074835,66873029,فاطمه نوروزي,1,1405/03/28,1405/02/29,417070386234,129269
1403/03/28,باز,3120078374373,45905037,5170076703,صاحبه مصطفوي سوتگوابري,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078422224,13584900,5099917925,صالح اسماعيليان,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078326240,33287464,450629201,ترمه لك زائي,1,1405/03/28,1405/02/29,417070386234,0
1403/03/28,باز,3120078373596,27040733,4380209148,تقي محمدي,1,1405/03/28,1405/02/29,417070386234,45697
1403/04/28,باز,3120081467868,13092810,4040198174,محمد يادگاري,1,1405/03/28,1405/02/29,417070386234,15287
1403/04/28,باز,3120081370722,7946635,2296806163,محمدهادي فروزاني خوب,1,1405/03/28,1405/02/29,417070386234,1539362
1403/03/28,مسدودي بدهکار,3120078465848,41585140,4490273797,حسن وجودي يكتا,1,1405/03/28,1405/02/29,417070386234,745128
1403/04/28,باز,3120081463338,21734854,630173796,رقيه جمالي وحيد,1,1405/03/28,1405/02/29,417070386234,0
1403/04/28,باز,3120081362518,42518301,2141642221,شعبان يزداني,1,1405/03/28,1405/02/29,417070386234,3817827
1403/03/28,باز,3120078467767,32967356,490204570,اصغر اسلامي,1,1405/03/28,1405/02/29,417070386234,0
